id,entity string
9651,concept:comedian:t_j__holmes
9652,concept:automobilemaker:used_car_search
9653,concept:televisionstation:kbsi
9654,concept:governmentorganization:policy_u_s__department
9655,concept:stadiumoreventvenue:alamodome
9656,concept:geopoliticallocation:us_states
9657,concept:coach:tubby_smith
9658,concept:personus:guillermo_mota
9659,concept:musicsong:boys
9660,concept:clothing:panties
9661,concept:building:upper_manhattan
9662,concept:writer:stephen_carter
9663,concept:personus:jason_bay
9664,concept:city:jiangsu_province
9665,concept:dateliteral:n2010
9666,concept:transportation:first_class_recorded_delivery
9667,concept:city:gilroy
9668,concept:athlete:bruce_chen
9669,concept:retailstore:guides
9670,concept:airport:south_america
9671,concept:hotel:regency
9672,concept:city:downtown_indianapolis
9673,concept:company:kayu
9674,concept:wallitem:iphone
9675,concept:male:gym_class_heroes
9676,concept:geopoliticallocation:lynton
9677,concept:politician:hiliary
9678,concept:televisionstation:ksnc
9679,concept:company:sansa
9680,concept:radiostation:id
9681,concept:personcanada:utah_utes
9682,concept:stadiumoreventvenue:olympic_stadium
9683,concept:website:ny
9684,concept:stateorprovince:leisure
9685,concept:blog:la_opini_n
9686,concept:weatherphenomenon:sites
9687,concept:geopoliticallocation:bahia_blanca
9688,concept:company:accce
9689,concept:vertebrate:tyrant_flycatchers
9690,concept:academicfield:models
9691,concept:stadiumoreventvenue:hollywood_bowl
9692,concept:scientist:hasbro_and_mattel
9693,concept:chemical:trademark
9694,concept:city:cape_town
9695,concept:personus:robin_yount
9696,concept:automobilemodel:town
9697,concept:person:pope
9698,concept:company:kron_tv
9699,concept:clothing:corset
9700,concept:governmentorganization:federal_deposit_insurance
9701,concept:bird:exotic_birds
9702,concept:personcanada:simon_hunt
9703,concept:city:pleasant_hill
9704,concept:city:bartlesville
9705,concept:organization:warsaw
9706,concept:currency:won
9707,concept:jobposition:inspector_general
9708,concept:radiostation:atlanta
9709,concept:personafrica:los_angeles_times
9710,concept:athlete:nate_schierholtz
9711,concept:vegetable:ginger
9712,concept:governmentorganization:agency
9713,concept:personafrica:caterpillar
9714,concept:professionalorganization:nominating_committee
9715,concept:blog:blogosphere
9716,concept:programminglanguage:type
9717,concept:disease:suburb
9718,concept:city:orinda
9719,concept:person:giuliani
9720,concept:blog:repository
9721,concept:city:second_favorite_city
9722,concept:ceo:fareed_zakaria
9723,concept:geopoliticallocation:thorofare
9724,concept:city:chippewa_falls
9725,concept:monument:visit
9726,concept:clothing:jersey_tunic
9727,concept:sportsteam:georgia_southern_eagles
9728,concept:physicalcharacteristic:strictest
9729,concept:ceo:jim_sinegal
9730,concept:musicartist:l_a__guns
9731,concept:person:ron_meyer
9732,concept:city:fairview
9733,concept:stateorprovince:pernambuco
9734,concept:geopoliticalorganization:los_banos
9735,concept:clothing:bottoms
9736,concept:newspaper:post_gazette
9737,concept:city:xiamen
9738,concept:politicsissue:licensure
9739,concept:website:ups
9740,concept:jobposition:deputy_director
9741,concept:city:elkton
9742,concept:visualizablescene:port_st_lucie
9743,concept:university:investor_relations_institute
9744,concept:company:kaft
9745,concept:organization:medicine
9746,concept:geometricshape:degrees
9747,concept:televisionstation:kfox
9748,concept:geopoliticallocation:krabi
9749,concept:city:oulu
9750,concept:attraction:rock_springs
9751,concept:ceo:john_stumpf
9752,concept:county:alderney
9753,concept:visualizablescene:montvale
9754,concept:clothing:scarves
9755,concept:city:van_wyck
9756,concept:bodypart:wrists
9757,concept:city:photos
9758,concept:geopoliticalorganization:jaisalmer
9759,concept:company:ameren
9760,concept:insect:larva
9761,concept:ceo:freddie_mac
9762,concept:televisionstation:krrt
9763,concept:city:watsonville
9764,concept:newspaper:the_daily_mirror
9765,concept:politicalparty:air_botswana
9766,concept:emotion:home
9767,concept:politician:thomas_j__donohue
9768,concept:profession:camden
9769,concept:company:six_strings_winery___llc__
9770,concept:city:gandhinagar
9771,concept:buildingfeature:accessories
9772,concept:personasia:ninja
9773,concept:scientist:barometer
9774,concept:museum:greenville
9775,concept:director:hari
9776,concept:hotel:island_palm_resort
9777,concept:mldataset:n30
9778,concept:city:northern_suburbs
9779,concept:publication:cnn
9780,concept:visualizablescene:winston_salem
9781,concept:bank:usps_priority_international_mail
9782,concept:organization:rusport_team
9783,concept:date:n1962
9784,concept:clothing:ankle_boots
9785,concept:musician:erik_rutan
9786,concept:coach:mark_gottfried
9787,concept:musicartist:stevie_ray_vaughan
9788,concept:mammal:ibex
9789,concept:politicalparty:types
9790,concept:politicsblog:showcase
9791,concept:sportsteam:northern_colorado_bears
9792,concept:comedian:george_jones
9793,concept:blog:cnn_com
9794,concept:wine:trocadero
9795,concept:county:yuba
9796,concept:bank:hsbc
9797,concept:park:news
9798,concept:coach:new_york_knicks
9799,concept:person:brit_hume
9800,concept:chef:briones
9801,concept:university:lockheed_martin
9802,concept:city:seattle
9803,concept:shoppingmall:finance
9804,concept:geopoliticallocation:herzegovina
9805,concept:musicsong:promised_land
9806,concept:website:notepad
9807,concept:city:nagoya
9808,concept:actor:tcm
9809,concept:personcanada:diesel
9810,concept:professionalorganization:interface
9811,concept:location:lovely_place
9812,concept:insect:insect_infestations
9813,concept:geopoliticalorganization:heilongjiang_province
9814,concept:musician:blind_faith
9815,concept:musicartist:crowded_house
9816,concept:actor:tweet
9817,concept:geometricshape:score
9818,concept:university:textile_manufacturers_institute
9819,concept:city:tulare
9820,concept:room:workshop
9821,concept:hotel:sutton_place
9822,concept:beach:fort_meyers
9823,concept:clothing:plaid_pants
9824,concept:politicianus:george_lucas
9825,concept:clothing:robes
9826,concept:company:kvda
9827,concept:televisionshow:prime_time
9828,concept:company:heinz
9829,concept:bank:prudential
9830,concept:politicsblog:economist
9831,concept:book:rating
9832,concept:personus:andrew_martin
9833,concept:clothing:suit_coat
9834,concept:programminglanguage:studio_2010
9835,concept:automobilemaker:china
9836,concept:sportsteam:illinois_state
9837,concept:sportsleague:syracuse
9838,concept:filmfestival:venice
9839,concept:retailstore:setup
9840,concept:sportsteam:charlotte_bobcats
9841,concept:journalist:tim_sullivan
9842,concept:company:kvih_tv
9843,concept:clothing:full_length_pants
9844,concept:company:micron_technology
9845,concept:shoppingmall:jersey_home
9846,concept:sportsteam:alabama_a_and_m_bulldogs
9847,concept:eventoutcome:cost
9848,concept:politicianus:dick_lugar
9849,concept:language:gaelic
9850,concept:disease:adultery
9851,concept:mammal:food_animals
9852,concept:location:ideal_location
9853,concept:personcanada:huey_lewis
9854,concept:retailstore:bruegger_s
9855,concept:athlete:steve
9856,concept:county:calumet_city
9857,concept:island:head
9858,concept:sportsteam:college_of_staten_island_dol
9859,concept:coach:justin_fuente
9860,concept:clothing:golf_shirt
9861,concept:year:n1956
9862,concept:company:village_voice_media
9863,concept:televisionstation:wdfx
9864,concept:stateorprovince:dehradun
9865,concept:city:morris
9866,concept:clothing:muslin_dress
9867,concept:clothing:shoulder_top
9868,concept:sport:list
9869,concept:coach:dick_jauron
9870,concept:insect:moth
9871,concept:city:siena
9872,concept:race:stuttgart
9873,concept:website:veoh
9874,concept:city:owasso
9875,concept:politicsissue:students
9876,concept:website:best_buy
9877,concept:city:winslow
9878,concept:clothing:socks
9879,concept:organization:football_federation_australia
9880,concept:stadiumoreventvenue:greensboro
9881,concept:journalist:sean_jensen
9882,concept:city:armidale
9883,concept:politicsblog:kusa
9884,concept:televisionstation:wsvn
9885,concept:governmentorganization:note
9886,concept:criminal:republican_nomination
9887,concept:personcanada:marvel_studios
9888,concept:criminal:facebook_ad
9889,concept:city:vail
9890,concept:male:scott_stapp
9891,concept:politicianus:robert_wilson
9892,concept:newspaper:online
9893,concept:bedroomitem:new
9894,concept:clothing:black_velvet_blazer
9895,concept:clothing:stretch_pants
9896,concept:wine:catalog
9897,concept:county:bronx
9898,concept:website:bizrate
9899,concept:visualizablescene:playa_del_carmen
9900,concept:celebrity:canada_411
9901,concept:monument:trade
9902,concept:city:bhopal
9903,concept:stateorprovince:events
9904,concept:vegetable:honey
9905,concept:coach:van
9906,concept:company:unicom
9907,concept:clothing:bib_overalls
9908,concept:personus:james_burton
9909,concept:clothing:appropriate_dress
9910,concept:geopoliticallocation:addison
9911,concept:visualizablething:asheboro
9912,concept:company:kmsb
9913,concept:clothing:warm_jacket
9914,concept:geopoliticallocation:grenada
9915,concept:politicianus:winona_laduke
9916,concept:company:ericsson
9917,concept:city:council_bluffs
9918,concept:musicalbum:bedlam
9919,concept:academicfield:problems
9920,concept:vertebrate:brown_pelicans
9921,concept:country:el_salvador
9922,concept:stateorprovince:hainaut
9923,concept:writer:little_walter
9924,concept:sportsteam:minnesota_state_moorhead_dra
9925,concept:clothing:trench_coats
9926,concept:company:wipo
9927,concept:professor:david_yu
9928,concept:wallitem:writing
9929,concept:clothing:pleated_skirt
9930,concept:musicartist:ten
9931,concept:physicalaction:post_sites
9932,concept:hotel:holiday_inn_express_century_city
9933,concept:city:intellect
9934,concept:university:siu
9935,concept:musicalbum:document
9936,concept:city:hague
9937,concept:city:peru
9938,concept:landscapefeatures:swamp
9939,concept:bedroomitem:way
9940,concept:person:tim_russert
9941,concept:date:n1985
9942,concept:geopoliticallocation:ajaccio
9943,concept:landscapefeatures:des_moines_register
9944,concept:musicinstrument:heels
9945,concept:company:seair
9946,concept:politicsblog:login
9947,concept:personus:sue
9948,concept:clothing:smocks
9949,concept:chemical:information
9950,concept:bank:bg_group
9951,concept:biotechcompany:webmd
9952,concept:stateorprovince:college
9953,concept:person:brian_ferry
9954,concept:food:feta
9955,concept:animal:boxers
9956,concept:sportsteam:hofstra_pride
9957,concept:weapon:kit
9958,concept:jobposition:active_participant
9959,concept:geopoliticallocation:dk
9960,concept:company:details
9961,concept:televisionstation:knpb_tv
9962,concept:county:hasbrouck_heights
9963,concept:city:huesca
9964,concept:geopoliticalorganization:oak_park_heights
9965,concept:bank:ups_overnight
9966,concept:city:luxury
9967,concept:televisionstation:wkdh
9968,concept:personmexico:matt_rizzotti
9969,concept:stateorprovince:tasmania
9970,concept:professor:jerry_grandey
9971,concept:celebrity:pamela_bailey
9972,concept:clothing:white_muscle_shirt
9973,concept:bodypart:knowledge
9974,concept:hobby:fishing
9975,concept:person:fulmer
9976,concept:personasia:tom_glavine
9977,concept:tableitem:bear
9978,concept:blog:net
9979,concept:book:sale_select
9980,concept:journalist:gretchen_carlson
9981,concept:profession:state_health_departments
9982,concept:governmentorganization:acs
9983,concept:beverage:coca_cola
9984,concept:mlalgorithm:mhz_networks
9985,concept:country:andorra
9986,concept:city:santa_rosa
9987,concept:musicartist:scott
9988,concept:emotion:imagination
9989,concept:politicsblog:press_enterprise
9990,concept:politicianus:ranking_member
9991,concept:city:williamson
9992,concept:city:perpignan
9993,concept:company:lufthansa_technik
9994,concept:city:new_orleans
9995,concept:musician:gershwin
9996,concept:company:pacific_coastal_airlines
9997,concept:householditem:brockton_house_inn_bed
9998,concept:county:dallas_county
9999,concept:personnorthamerica:n30_new
10000,concept:park:allston
10001,concept:personus:bill_graves
10002,concept:academicfield:accommodation
10003,concept:stateorprovince:belize
10004,concept:city:us_airways_center
10005,concept:clothing:slouch_hat
10006,concept:location:barefoot_bay
10007,concept:bank:swiss
10008,concept:sportsteam:new_orleans_saints
10009,concept:organization:west_germany
10010,concept:book:features
10011,concept:clothing:ankle_socks
10012,concept:stadiumoreventvenue:epicenter
10013,concept:sportsteam:oral_roberts_golden_eagles
10014,concept:professor:gary_c__kelly
10015,concept:book:riveting
10016,concept:clothing:sack_suit
10017,concept:bank:payment_processors_paypal
10018,concept:biotechcompany:pfizer
10019,concept:sportsteam:oregon_ducks
10020,concept:nonneginteger:n30
10021,concept:sportsteam:baylor_university_in_waco
10022,concept:personafrica:anne_m__mulcahy
10023,concept:televisionshow:jersey_shore
10024,concept:company:infinity
10025,concept:island:new_caledonia
10026,concept:website:upper_saddle_river
10027,concept:scientist:jeb
10028,concept:geopoliticallocation:ironwood
10029,concept:city:bahamas
10030,concept:geopoliticallocation:cockburn_town
10031,concept:mammal:farm_animals
10032,concept:visualartmovement:northern
10033,concept:sportsteam:northeastern_huskies
